"","id","t","res","obs","culls","scares","tend_crops","cull_cost","scare_cost","yield"
"497",19,40,5766,5646.26,0,810,90,110,10,NA
"498",19,41,5770,6077.1,0,810,90,110,10,NA
"499",19,42,5691,5646.26,0,777,123,110,10,NA
"500",19,43,5855,5804.99,0,777,123,110,10,NA
"501",19,44,5807,6099.77,0,810,90,110,10,NA
"502",19,45,5719,5941.04,0,810,90,110,10,NA
"503",19,46,5754,6258.5,0,816,84,110,10,NA
"504",19,47,5854,5986.4,0,793,107,110,10,NA
"505",19,48,5855,5963.72,0,810,90,110,10,NA
"506",19,49,5931,5260.77,0,810,90,110,10,NA
"507",19,50,5787,5215.42,0,810,90,110,10,NA
"508",19,51,5733,5328.8,0,810,90,110,10,NA
"509",19,52,5773,5691.61,0,791,109,110,10,NA
"510",19,53,5847,6235.83,0,791,109,110,10,NA
"511",19,54,5766,6099.77,0,769,131,110,10,NA
"512",19,55,5870,6031.75,0,777,123,110,10,NA
"513",19,56,5834,5895.69,0,777,123,110,10,NA
"514",19,57,5866,5804.99,0,777,123,110,10,NA
"515",19,58,5938,5873.02,0,769,131,110,10,NA
"516",19,59,5826,6122.45,0,792,108,110,10,NA
"517",19,60,5844,6122.45,0,758,142,110,10,NA
"518",19,61,5894,5941.04,0,793,107,110,10,NA
"519",19,62,5810,6167.8,0,791,109,110,10,NA
"520",19,63,5858,5850.34,0,758,142,110,10,NA
"521",19,64,5860,6009.07,0,810,90,110,10,NA
"522",19,65,5825,5827.66,0,777,123,110,10,NA
"523",19,66,5882,5736.96,0,810,90,110,10,NA
"524",19,67,5802,5804.99,0,816,84,110,10,NA
"525",19,68,5880,6530.61,0,758,142,110,10,NA
"526",19,69,5904,6167.8,0,810,90,110,10,NA
"527",19,70,5813,5714.29,0,801,99,110,10,NA
"528",19,71,5822,6031.75,0,758,142,110,10,NA
"529",19,72,5839,5941.04,0,758,142,110,10,NA
"530",19,73,5795,5464.85,0,801,99,110,10,NA
"531",19,74,5763,6077.1,0,845,55,110,10,NA
"532",19,75,5747,6213.15,0,743,157,110,10,NA
"533",19,76,5820,5850.34,0,845,55,110,10,NA
"534",19,77,5761,5487.53,0,793,107,110,10,NA
"535",19,78,5821,5827.66,0,810,90,110,10,NA
"536",19,79,5801,6077.1,0,776,124,110,10,NA
"537",19,80,5661,5782.31,0,758,142,110,10,NA
"538",19,81,5768,5419.5,0,791,109,110,10,NA
"539",19,82,5840,6371.88,0,777,123,110,10,NA
"540",19,83,5659,5941.04,0,816,84,110,10,NA
"541",19,84,5739,5895.69,0,777,123,110,10,NA
"542",19,85,5704,5941.04,0,845,55,110,10,NA
"543",19,86,5736,5419.5,0,758,142,110,10,NA
"544",19,87,5797,6235.83,0,777,123,110,10,NA
"545",19,88,5910,6349.21,0,816,84,110,10,NA
"546",19,89,5834,6099.77,0,819,81,110,10,NA
"547",19,90,5926,5555.56,0,788,112,110,10,NA
"548",19,91,5933,6122.45,0,819,81,110,10,NA
"549",19,92,5931,5510.2,0,819,81,110,10,NA
"550",19,93,5965,6031.75,0,793,107,110,10,NA
"551",19,94,5902,5283.45,0,810,90,110,10,NA
"552",19,95,5859,5691.61,0,801,99,110,10,NA
"553",19,96,5937,5827.66,0,819,81,110,10,NA
"554",19,97,5887,6077.1,0,777,123,110,10,NA
"555",19,98,5887,5396.83,0,810,90,110,10,NA
"556",19,99,5759,5646.26,0,777,123,110,10,NA
"557",19,100,5781,6145.12,0,810,90,110,10,NA
"558",19,101,5876,6009.07,0,777,123,110,10,NA
"559",19,102,5917,6054.42,0,816,84,110,10,NA
"560",19,103,5887,6712.02,0,810,90,110,10,NA
"561",19,104,5878,5782.31,NA,NA,NA,NA,NA,NA
"562",20,1,1090,1179.14,234,0,63,55,38,9511.12
"563",20,2,1014,997.732,0,1350,0,110,10,9465.75
"564",20,3,1215,1065.76,0,792,0,86,17,9503.75
"565",20,4,1454,1746.03,0,747,0,95,18,9405.88
"566",20,5,1729,2176.87,NA,NA,NA,NA,NA,9405.88
"567",21,1,1001,861.678,0,0,1500,44,42,9512.25
"568",21,2,1013,929.705,0,1,1497,73,26,9513.38
"569",21,3,1034,1043.08,0,0,1500,90,30,9507.62
"570",21,4,1059,1269.84,0,1,1498,97,18,9498.25
"571",21,5,1119,952.381,NA,NA,NA,NA,NA,9498.25
"572",22,1,1088,1451.25,0,0,747,33,39,9513.62
"573",22,2,1237,1315.19,0,0,750,54,54,9469.12
"574",22,3,1451,1655.33,0,15,724,86,16,9401.5
"575",22,4,1771,1950.11,0,19,714,102,18,9297.88
"576",22,5,2143,2380.95,744,0,6,10,110,9297.88
"577",22,6,1829,1927.44,734,0,16,10,110,NA
"578",22,7,1325,1655.33,724,0,26,10,110,NA
"579",22,8,743,1020.41,732,0,18,10,110,NA
"580",22,9,101,272.109,0,83,667,110,10,NA
"581",22,10,118,340.136,0,102,648,110,10,NA
"582",22,11,153,430.839,0,86,664,110,10,NA
"583",22,12,183,385.488,0,80,670,110,10,NA
"584",22,13,226,340.136,0,86,664,110,10,NA
"585",22,14,271,362.812,0,60,690,110,10,NA
"586",22,15,317,453.515,0,80,670,110,10,NA
"587",22,16,396,430.839,0,148,602,110,10,NA
"588",22,17,480,340.136,0,80,670,110,10,NA
"589",22,18,604,566.893,0,106,644,110,10,NA
"590",22,19,738,702.948,0,80,670,110,10,NA
"591",22,20,900,952.381,0,80,670,110,10,NA
"592",22,21,1133,1156.46,0,80,670,110,10,NA
"593",22,22,1422,1292.52,0,106,644,110,10,NA
"594",22,23,1769,1972.79,0,142,608,110,10,NA
"595",22,24,2252,2267.57,1,0,745,45,75,NA
"596",22,25,2829,2970.52,0,0,750,45,75,NA
"597",22,26,3547,3287.98,0,0,750,45,75,NA
"598",22,27,4464,5124.72,0,0,748,45,75,NA
"599",22,28,5587,5351.47,0,0,750,45,75,NA
"600",22,29,6207,6145.12,0,0,750,45,75,NA
"601",22,30,6460,5986.4,0,0,748,45,75,NA
"602",22,31,6534,6099.77,488,0,18,15,75,NA
"603",22,32,6020,5510.2,488,0,18,15,75,NA
"604",22,33,5859,5351.47,494,0,9,15,75,NA
"605",22,34,5778,5510.2,480,0,30,15,75,NA
"606",22,35,5884,6009.07,488,0,18,15,75,NA
"607",22,36,5780,6417.23,488,0,18,15,75,NA
"608",22,37,5723,6235.83,737,0,13,10,75,NA
"609",22,38,5480,5623.58,710,0,40,10,75,NA
"610",22,39,5324,5351.47,711,0,39,10,75,NA
"611",22,40,5253,5442.18,738,0,12,10,75,NA
"612",22,41,5156,5328.8,NA,NA,NA,NA,NA,NA
"613",23,1,1099,1065.76,0,0,1200,33,59,9514.25
"614",23,2,1235,1179.14,0,0,1200,54,39,9466.38
"615",23,3,1395,1292.52,0,0,1200,68,32,9401.5
"616",23,4,1613,1383.22,0,0,1200,82,26,9326.88
"617",23,5,1873,1473.92,0,0,1200,55,65,9326.88
"618",23,6,2410,2040.82,0,0,1200,55,65,NA
"619",23,7,2846,2811.79,0,0,1200,55,65,NA
"620",23,8,3350,3764.17,0,0,1200,30,65,NA
"621",23,9,3945,4104.31,2,0,1193,30,65,NA
"622",23,10,4719,4217.69,0,0,1200,30,65,NA
"623",23,11,5594,5804.99,2,0,1193,30,65,NA
"624",23,12,6716,6938.78,0,0,1200,30,65,NA
"625",23,13,7281,7460.32,1,0,1196,30,65,NA
"626",23,14,7594,7437.64,0,0,1200,30,65,NA
"627",23,15,7597,8185.94,0,0,1200,30,65,NA
"628",23,16,7708,7619.05,1,0,1197,30,65,NA
"629",23,17,7687,8253.97,29,0,1154,15,65,NA
"630",23,18,7734,7755.1,32,0,1150,15,105,NA
"631",23,19,7802,7664.4,80,0,1075,15,105,NA
"632",23,20,7709,7913.83,46,0,1130,15,105,NA
"633",23,21,7747,8412.7,46,0,1130,15,105,NA
"634",23,22,7842,7301.59,31,0,1150,15,105,NA
"635",23,23,7786,7460.32,67,0,1097,15,105,NA
"636",23,24,7682,7732.43,50,0,1124,15,105,NA
"637",23,25,7677,7369.62,67,0,1097,15,105,NA
"638",23,26,7665,7278.91,31,0,1150,15,105,NA
"639",23,27,7787,8072.56,33,0,1149,15,105,NA
"640",23,28,7753,8231.29,45,0,1130,15,105,NA
"641",23,29,7827,8072.56,62,0,1106,15,105,NA
"642",23,30,7675,7324.26,85,0,1071,15,105,NA
"643",23,31,7635,6757.37,32,0,1150,15,105,NA
"644",23,32,7623,7732.43,63,0,1102,15,105,NA
"645",23,33,7629,7460.32,75,0,1083,15,105,NA
"646",23,34,7659,6802.72,32,0,1150,15,105,NA
"647",23,35,7616,7460.32,56,0,1113,15,105,NA
"648",23,36,7694,8185.94,77,0,1080,15,105,NA
"649",23,37,7806,7981.86,32,0,1150,15,105,NA
"650",23,38,7834,7687.08,63,0,1102,15,105,NA
"651",23,39,7727,8231.29,77,0,1080,15,105,NA
"652",23,40,7688,7505.67,56,0,1113,15,105,NA
"653",23,41,7671,8004.54,75,0,1083,15,105,NA
"654",23,42,7750,7959.18,40,0,1137,15,105,NA
"655",23,43,7765,8435.37,56,0,1113,15,105,NA
"656",23,44,7568,7573.7,63,0,1102,15,105,NA
"657",23,45,7613,8390.02,32,0,1150,15,105,NA
"658",23,46,7634,7777.78,35,0,1146,15,105,NA
"659",23,47,7619,7505.67,189,0,1011,10,105,NA
"660",23,48,7523,7687.08,186,0,1014,10,105,NA
"661",23,49,7476,7732.43,221,0,979,10,105,NA
"662",23,50,7450,7120.18,189,0,1011,10,105,NA
"663",23,51,7617,7142.86,189,0,1011,10,105,NA
"664",23,52,7520,7709.75,196,0,1004,10,105,NA
"665",23,53,7458,7392.29,189,0,1011,10,105,NA
"666",23,54,7504,6825.4,186,0,1014,10,105,NA
"667",23,55,7444,7188.21,166,0,1034,10,105,NA
"668",23,56,7517,7732.43,221,0,979,10,105,NA
"669",23,57,7488,7755.1,174,0,1026,10,105,NA
"670",23,58,7527,7800.45,221,0,979,10,105,NA
"671",23,59,7528,7664.4,185,0,1015,10,105,NA
"672",23,60,7502,7755.1,185,0,1015,10,105,NA
"673",23,61,7479,7732.43,180,0,1020,10,105,NA
"674",23,62,7367,7369.62,186,0,1014,10,105,NA
"675",23,63,7560,8231.29,189,0,1011,10,105,NA
"676",23,64,7546,7845.81,171,0,1029,10,105,NA
"677",23,65,7472,6984.13,175,0,1025,10,105,NA
"678",23,66,7431,7097.51,166,0,1034,10,105,NA
"679",23,67,7473,7891.16,196,0,1004,10,105,NA
"680",23,68,7467,7256.24,185,0,1015,10,105,NA
"681",23,69,7583,7301.59,153,0,1047,10,35,NA
"682",23,70,7519,7029.48,141,0,1059,10,35,NA
"683",23,71,7562,7414.97,226,0,974,10,35,NA
"684",23,72,7408,6848.07,174,0,1026,10,35,NA
"685",23,73,7552,7074.83,129,0,1071,10,35,NA
"686",23,74,7607,7687.08,153,0,1047,10,35,NA
"687",23,75,7507,7505.67,174,0,1026,10,35,NA
"688",23,76,7529,7755.1,168,0,1032,10,35,NA
"689",23,77,7520,7913.83,139,0,1061,10,35,NA
"690",23,78,7468,7573.7,139,0,1061,10,35,NA
"691",23,79,7505,8344.67,173,0,1027,10,35,NA
"692",23,80,7436,7097.51,220,0,980,10,10,NA
"693",23,81,7460,7709.75,244,0,956,10,10,NA
"694",23,82,7422,7551.02,244,0,956,10,10,NA
"695",23,83,7381,7120.18,217,0,983,10,10,NA
"696",23,84,7375,7709.75,244,0,956,10,10,NA
"697",23,85,7301,7505.67,255,0,945,10,10,NA
"698",23,86,7343,7573.7,241,0,959,10,10,NA
"699",23,87,7331,7392.29,217,0,983,10,10,NA
"700",23,88,7443,7482.99,266,0,934,10,10,NA
"701",23,89,7398,7301.59,244,0,956,10,10,NA
"702",23,90,7388,7256.24,271,0,929,10,10,NA
"703",23,91,7373,7142.86,244,0,956,10,10,NA
"704",23,92,7346,6802.72,245,0,955,10,10,NA
"705",23,93,7345,6848.07,241,0,959,10,10,NA
"706",23,94,7407,7505.67,269,0,931,10,10,NA
"707",23,95,7371,7981.86,241,0,959,10,10,NA
"708",23,96,7346,7324.26,244,0,956,10,10,NA
"709",23,97,7342,7256.24,244,0,956,10,10,NA
"710",23,98,7379,7074.83,241,0,959,10,10,NA
"711",23,99,7395,7233.56,211,0,989,10,10,NA
"712",23,100,7464,7460.32,289,0,911,10,10,NA
"713",23,101,7374,7142.86,265,0,935,10,10,NA
"714",23,102,7465,7052.15,244,0,956,10,10,NA
"715",23,103,7407,7868.48,241,0,959,10,10,NA
"716",23,104,7484,7800.45,244,0,956,10,10,NA
"717",23,105,7360,7414.97,244,0,956,10,10,NA
"718",23,106,7307,6689.34,241,0,959,10,10,NA
"719",23,107,7427,7165.53,255,0,945,10,10,NA
"720",23,108,7459,7551.02,244,0,956,10,10,NA
"721",23,109,7381,6712.02,234,0,966,10,10,NA
"722",23,110,7390,7891.16,231,0,969,10,10,NA
"723",23,111,7475,7551.02,220,0,980,10,10,NA
"724",23,112,7429,7437.64,NA,NA,NA,NA,NA,NA
"725",24,1,1026,1088.44,0,0,1650,43,39,9511.62
"726",24,2,1066,839.002,0,0,1650,77,42,9496.88
"727",24,3,1111,1201.81,0,185,1422,95,12,9479.75
"728",24,4,1145,1383.22,0,133,1454,106,14,9459
"729",24,5,1215,1088.44,54,0,1541,20,100,9459
"730",24,6,1366,1315.19,76,0,1498,20,100,NA
"731",24,7,1381,1315.19,76,0,1498,20,100,NA
"732",24,8,1381,1133.79,58,0,1534,20,100,NA
"733",24,9,1419,1043.08,86,0,1477,20,100,NA
"734",24,10,1463,1723.36,76,0,1498,20,100,NA
"735",24,11,1548,1473.92,76,0,1498,20,100,NA
"736",24,12,1600,1587.3,71,0,1507,20,100,NA
"737",24,13,1664,1496.6,76,0,1498,20,100,NA
"738",24,14,1726,1519.27,76,0,1498,20,100,NA
"739",24,15,1840,1519.27,76,0,1498,20,100,NA
"740",24,16,1928,1746.03,76,0,1498,20,100,NA
"741",24,17,2000,1950.11,53,0,1543,20,100,NA
"742",24,18,2123,2380.95,81,0,1488,20,100,NA
"743",24,19,2208,2244.9,96,0,1456,20,100,NA
"744",24,20,2345,2222.22,43,0,1562,20,100,NA
"745",24,21,2577,2789.12,1566,0,84,10,40,NA
"746",24,22,1109,1111.11,NA,NA,NA,10,40,NA
"747",25,1,1082,952.381,0,0,1800,62,28,9511.12
"748",25,2,1198,1383.22,0,0,1800,70,45,9471.25
"749",25,3,1417,1564.63,0,15,1776,89,14,9422.62
"750",25,4,1621,1904.76,0,0,1800,97,23,9313.44
"751",25,5,1931,1950.11,21,0,1747,20,65,9313.44
"752",25,6,2406,2063.49,NA,NA,NA,NA,NA,NA
"753",26,1,1146,997.732,8,0,561,45,42,9512.38
"754",26,2,1333,1315.19,0,99,441,104,16,9444.12
"755",26,3,1618,1972.79,0,520,27,108,11,9355.5
"756",26,4,2005,1904.76,0,573,27,110,10,9222.12
"757",26,5,2551,2471.66,600,0,0,10,10,9222.12
"758",26,6,2479,2517.01,600,0,0,10,10,NA
"759",26,7,2231,2131.52,600,0,0,10,10,NA
"760",26,8,2072,1609.98,NA,NA,NA,NA,NA,NA
"761",27,1,1116,1337.87,0,0,1350,55,37,9511.62
"762",27,2,1291,1632.65,0,0,1350,66,36,9457.75
"763",27,3,1535,1609.98,0,0,1350,83,37,9379.25
"764",27,4,1880,2108.84,1244,0,106,10,75,9262.38
"765",27,5,783,929.705,NA,NA,NA,NA,NA,9262.38
"766",28,1,1108,1247.17,0,0,1800,48,45,9509.62
"767",28,2,1259,1337.87,0,0,1800,55,35,9464.12
"768",28,3,1493,1587.3,0,0,1800,68,47,9388.62
"769",28,4,1741,1904.76,0,7,1778,79,29,9279.88
"770",28,5,2115,2018.14,1754,46,0,10,10,9279.88
"771",28,6,378,362.812,NA,NA,NA,NA,NA,NA
"772",29,1,1140,1473.92,0,0,1200,47,58,9513.19
"773",29,2,1371,1451.25,0,0,1200,67,53,9445.5
"774",29,3,1627,1655.33,0,0,1200,87,32,9334.25
"775",29,4,1972,2154.2,1056,0,144,10,68,9218.75
"776",29,5,1086,1315.19,1061,0,139,10,10,9218.75
"777",29,6,55,68.027,NA,NA,NA,50,10,NA
"778",30,1,955,952.381,0,0,1500,46,44,9510.62
"779",30,2,924,884.354,0,0,1500,66,54,9534.12
"780",30,3,893,1201.81,0,0,1500,84,24,9547.25
"781",30,4,862,952.381,0,22,1465,88,15,9562.25
"782",30,5,839,975.057,0,62,1438,30,10,9562.25
"783",30,6,951,1065.76,0,80,1420,30,10,NA
"784",30,7,967,861.678,0,78,1422,30,10,NA
"785",30,8,943,884.354,0,142,1358,30,10,NA
"786",31,1,1080,1133.79,0,0,600,43,54,9510.62
"787",31,2,1249,1405.9,0,0,600,69,36,9474.88
"788",31,3,1442,1201.81,0,0,599,74,25,9389.88
"789",31,4,1719,1904.76,0,0,600,84,25,9298.62
"790",31,5,2035,1791.38,0,7,593,20,10,9298.62
"791",31,6,2722,2403.63,NA,NA,NA,NA,NA,NA
"792",30,9,959,884.354,NA,NA,NA,NA,NA,NA
"793",32,1,1018,1020.41,0,0,600,45,45,9512.62
"794",32,2,989,1383.22,0,0,600,52,50,9503
"795",32,3,969,1111.11,0,0,600,67,29,9517.75
"796",32,4,969,1133.79,0,12,569,83,25,9525
"797",32,5,989,997.732,589,0,11,10,105,9525
"798",33,1,1040,1111.11,13,0,1292,41,52,9514.25
"799",33,2,1076,1269.84,0,1149,83,105,11,9491.69
"800",33,3,1185,1292.52,0,1288,62,106,10,9472.25
"801",33,4,1325,1315.19,0,1299,51,110,10,9424.25
"802",33,5,1486,1428.57,1333,17,0,10,10,9424.25
"803",33,6,202,90.703,NA,NA,NA,10,10,NA
"804",32,6,471,453.515,NA,NA,NA,10,105,NA
"805",34,1,1104,929.705,0,0,1650,57,23,9514.12
"806",34,2,1228,997.732,0,0,1650,69,25,9461
"807",34,3,1391,1405.9,0,0,1650,82,28,9404.38
"808",34,4,1606,1882.09,0,2,1643,97,21,9327
"809",34,5,1882,1814.06,186,0,1464,10,10,9327
"810",34,6,2206,2494.33,304,0,1346,10,10,NA
"811",34,7,2226,2743.76,0,94,1556,45,10,NA
"812",34,8,2666,3038.55,0,75,1575,45,10,NA
"813",35,1,1190,1247.17,140,0,78,48,46,9513.62
"814",35,2,1298,1564.63,0,750,0,110,10,9423.5
"815",35,3,1617,1746.03,0,440,0,100,17,9370.25
"816",35,4,2035,2244.9,747,0,3,10,73,9223.12
"817",35,5,1635,1882.09,0,750,0,50,10,9223.12
"818",34,9,3113,3582.77,0,65,1585,45,10,NA
"819",34,10,3695,3741.5,0,66,1584,90,10,NA
"820",34,11,4370,4716.55,0,65,1585,90,10,NA
"821",34,12,5269,5555.56,NA,NA,NA,NA,NA,NA
"822",35,6,2271,2607.71,0,750,0,50,10,NA
"823",35,7,2907,3378.69,0,748,0,50,10,NA
"824",35,8,3791,4126.98,707,43,0,10,10,NA
"825",35,9,4015,4467.12,715,35,0,10,10,NA
"826",35,10,4289,4671.2,750,0,0,10,85,NA
"827",35,11,4555,4648.53,750,0,0,10,85,NA
"828",35,12,4899,4988.66,750,0,0,10,85,NA
"829",35,13,5391,5238.1,750,0,0,10,85,NA
"830",35,14,5626,5646.26,746,0,4,10,85,NA
"831",35,15,5823,5623.58,750,0,0,10,85,NA
"832",35,16,5839,5918.37,746,0,4,10,85,NA
"833",35,17,6028,5963.72,746,0,4,10,85,NA
"834",35,18,6151,5850.34,746,0,4,10,85,NA
"835",35,19,6221,6235.83,750,0,0,10,85,NA
"836",35,20,6135,6031.75,746,0,4,10,85,NA
"837",35,21,6170,5986.4,750,0,0,10,85,NA
"838",35,22,6213,6167.8,750,0,0,10,85,NA
"839",35,23,6156,6167.8,750,0,0,10,110,NA
"840",35,24,6121,5600.91,750,0,0,10,110,NA
"841",35,25,6199,6031.75,741,0,9,10,110,NA
"842",35,26,6239,6530.61,743,0,7,10,110,NA
"843",35,27,6324,6349.21,750,0,0,10,110,NA
"844",35,28,6238,5714.29,744,0,6,10,110,NA
"845",35,29,6119,5691.61,750,0,0,10,110,NA
"846",35,30,6241,5691.61,750,0,0,10,110,NA
"847",35,31,6144,6281.18,744,0,6,10,110,NA
"848",35,32,6141,5351.47,743,0,7,10,110,NA
"849",35,33,6227,5600.91,750,0,0,10,110,NA
"850",35,34,6235,5941.04,741,0,9,10,110,NA
"851",35,35,6233,5079.37,750,0,0,10,110,NA
"852",35,36,6198,5646.26,750,0,0,10,110,NA
"853",35,37,6136,5646.26,741,0,9,10,110,NA
"854",35,38,6308,5668.93,750,0,0,10,110,NA
"855",35,39,6300,5918.37,750,0,0,10,110,NA
"856",35,40,6262,6598.64,750,0,0,10,110,NA
"857",35,41,6268,5510.2,750,0,0,10,110,NA
"858",35,42,6255,6258.5,750,0,0,10,110,NA
"859",35,43,6143,5600.91,750,0,0,10,110,NA
"860",35,44,6233,5941.04,750,0,0,10,110,NA
"861",35,45,6246,6258.5,750,0,0,10,110,NA
"862",35,46,6214,6190.48,750,0,0,10,110,NA
"863",35,47,6239,6485.26,750,0,0,10,110,NA
"864",35,48,6281,6122.45,750,0,0,10,110,NA
"865",35,49,6283,5396.83,750,0,0,10,110,NA
"866",35,50,6272,6349.21,744,0,6,10,110,NA
"867",35,51,6146,6145.12,743,0,7,10,110,NA
"868",35,52,6285,6485.26,750,0,0,10,110,NA
"869",35,53,6238,6984.13,750,0,0,10,110,NA
"870",35,54,6286,5782.31,NA,NA,NA,NA,NA,NA
"871",36,1,1120,1383.22,0,0,898,51,31,9513.38
"872",36,2,1297,1587.3,0,0,900,63,34,9452.62
"873",36,3,1478,1587.3,0,12,862,81,29,9370.88
"874",36,4,1746,1700.68,0,34,832,96,20,9284.12
"875",36,5,2110,2086.17,874,26,0,10,10,9284.12
"876",37,1,1099,929.705,0,0,1500,47,28,9510.5
"877",37,2,1217,1065.76,0,0,1500,64,52,9466.5
"878",37,3,1454,1496.6,0,0,1500,68,48,9409.44
"879",37,4,1752,1814.06,0,0,1500,82,31,9300.38
"880",37,5,2152,1927.44,0,99,1401,20,10,9300.38
"881",36,6,1618,1360.54,582,27,0,15,10,NA
"882",36,7,1235,1201.81,578,33,0,15,10,NA
"883",36,8,784,748.299,13,874,0,20,10,NA
"884",36,9,937,884.354,22,855,0,20,10,NA
"885",36,10,1113,884.354,0,896,4,30,10,NA
"886",36,11,1340,1247.17,0,889,11,30,10,NA
"887",37,6,2826,2630.39,0,116,1384,20,10,NA
"888",37,7,3472,3741.5,1282,0,218,10,10,NA
"889",37,8,2351,2222.22,1226,0,274,10,10,NA
"890",37,9,1400,1405.9,NA,NA,NA,NA,NA,NA
"891",36,12,1619,1678.01,NA,NA,NA,NA,NA,NA
"892",38,1,1103,1088.44,0,0,1048,28,71,9509.88
"893",38,2,1262,1360.54,0,0,1050,39,63,9463.38
"894",38,3,1474,1292.52,0,0,1050,60,46,9387.25
"895",38,4,1677,1859.41,0,0,1050,82,27,9288.88
"896",38,5,1971,1814.06,120,0,930,10,10,9288.88
"897",38,6,2397,2086.17,139,0,911,10,10,NA
"898",38,7,2692,2675.74,109,0,941,10,110,NA
"899",38,8,3059,3219.96,152,0,898,10,110,NA
"900",38,9,3481,3900.23,136,0,914,10,110,NA
"901",38,10,3941,3854.88,124,0,926,10,110,NA
"902",38,11,4171,3900.23,163,0,887,10,110,NA
"903",38,12,4256,4943.31,143,0,907,10,110,NA
"904",38,13,4165,4331.07,132,0,918,10,110,NA
"905",38,14,4268,4263.04,133,0,917,10,110,NA
"906",38,15,4227,4625.85,132,0,918,10,110,NA
"907",38,16,4322,4739.23,118,0,932,10,110,NA
"908",38,17,4323,4535.15,78,0,972,10,110,NA
"909",38,18,4362,4263.04,133,0,917,10,110,NA
"910",38,19,4282,4217.69,166,0,884,10,110,NA
"911",38,20,4211,4444.44,133,0,917,10,110,NA
"912",38,21,4315,4058.96,166,0,884,10,110,NA
"913",38,22,4182,4489.8,133,0,917,10,110,NA
"914",38,23,4173,4285.71,127,0,923,10,110,NA
"915",38,24,4191,4172.34,NA,NA,NA,NA,NA,NA
"916",39,1,963,725.624,202,41,3,45,33,9511.5
"917",39,2,739,589.569,0,1050,0,110,10,9528.88
"918",39,3,714,521.542,0,1050,0,110,10,9637.25
"919",39,4,666,748.299,0,1050,0,110,10,9648.12
"920",39,5,683,929.705,18,1014,0,20,10,9648.12
"921",39,6,761,884.354,NA,NA,NA,10,110,NA
"922",40,1,1086,1224.49,0,0,750,50,30,9509
"923",40,2,1189,1292.52,0,18,714,82,20,9474.38
"924",40,3,1293,997.732,0,9,734,90,16,9418.69
"925",40,4,1467,1678,0,9,734,101,17,9374.25
"926",40,5,1668,1723.36,0,85,665,20,10,9374.25
"927",40,6,2125,2380.95,0,172,578,20,10,NA
"928",40,7,2471,2721.09,58,0,634,20,100,NA
"929",40,8,2828,2063.49,53,0,644,20,100,NA
"930",40,9,3284,3401.36,741,0,9,10,100,NA
"931",40,10,2974,2834.47,741,0,9,10,100,NA
"932",40,11,2636,2403.63,682,0,68,10,100,NA
"933",40,12,2277,2290.25,695,0,55,10,100,NA
"934",40,13,1839,1791.38,715,0,35,10,100,NA
"935",40,14,1298,1315.19,3,0,739,30,90,NA
"936",40,15,1524,1043.08,0,0,750,40,80,NA
"937",40,16,1777,1564.63,0,0,750,40,80,NA
"938",40,17,2083,2086.17,29,0,692,20,70,NA
"939",40,18,2429,2448.98,2,0,739,35,70,NA
"940",40,19,2895,2721.09,0,0,750,35,70,NA
"941",40,20,3371,3764.17,711,0,39,10,70,NA
"942",40,21,3129,3197.28,741,0,9,10,70,NA
"943",40,22,2825,2471.66,741,0,9,10,70,NA
"944",40,23,2433,2335.6,735,0,15,10,70,NA
"945",40,24,2025,1655.33,0,0,748,35,70,NA
"946",40,25,2351,2380.95,0,0,750,35,70,NA
"947",40,26,2737,2607.71,0,0,750,35,70,NA
"948",40,27,3237,3197.28,166,0,501,15,70,NA
"949",40,28,3615,2811.79,188,0,468,15,70,NA
"950",40,29,3986,5011.34,182,0,477,15,70,NA
"951",40,30,4379,4557.82,712,0,38,10,70,NA
"952",40,31,4215,4285.71,730,0,20,10,70,NA
"953",40,32,4074,4489.8,698,0,52,10,70,NA
"954",40,33,3900,3537.42,712,0,38,10,70,NA
"955",40,34,3714,3492.06,714,0,36,10,70,NA
"956",40,35,3490,3673.47,741,0,9,10,70,NA
"957",40,36,3182,3151.93,703,0,47,10,70,NA
"958",40,37,2881,3265.31,729,0,21,10,70,NA
"959",40,38,2493,2653.06,716,0,34,10,70,NA
"960",40,39,2047,1814.06,0,0,749,30,70,NA
"961",40,40,2382,2244.9,11,0,716,30,70,NA
"962",40,41,2743,2675.74,11,0,716,30,70,NA
"963",40,42,3158,3628.12,0,0,750,45,70,NA
"964",40,43,3673,3786.85,1,0,743,45,70,NA
"965",40,44,4305,3605.44,0,0,743,45,70,NA
"966",40,45,4989,4920.63,33,0,684,20,70,NA
"967",40,46,5748,5555.56,712,0,38,10,70,NA
"968",40,47,5411,4852.61,714,0,36,10,70,NA
"969",40,48,5245,5532.88,691,0,59,10,70,NA
"970",40,49,5317,5623.58,698,0,52,10,70,NA
"971",40,50,5248,5714.29,691,0,59,10,70,NA
"972",40,51,5289,5238.1,716,0,34,10,70,NA
"973",40,52,5186,5170.07,730,0,20,10,70,NA
"974",40,53,5162,5895.69,714,0,36,10,70,NA
"975",40,54,5124,5328.8,729,0,21,10,70,NA
"976",40,55,5097,5079.37,691,0,59,10,70,NA
"977",40,56,5211,5147.39,715,0,35,10,70,NA
"978",40,57,5292,5396.83,729,0,21,10,70,NA
"979",40,58,5236,5079.37,NA,NA,NA,NA,NA,NA
"980",41,1,1092,1201.81,0,0,1341,50,34,9511.25
"981",41,2,1194,1564.63,0,0,1350,62,37,9466.88
